0.33496,0.3926,0.21857,1.3013,0.05708,-2.4059,2.2976,0.81718,0.93082,0.58232,-0.53008,0.5785,-0.21272
1.5374,0.32148,-0.16568,0.7738,-0.41238,0.23671,0.15895,2.2429,1.6513,0.33458,-0.030163,0.53119,0.77781
0.13221,0.74214,-0.40072,1.7929,-0.52143,-2.3611,2.5023,0.18571,1.6281,0.7258,-0.0024163,0.61754,-0.30303
1.3957,0.28056,-0.24156,-1.326,-0.91988,-0.19842,0.13264,2.0793,1.726,0.78718,-0.50256,-0.28522,0.21548
0.54804,-0.24045,-0.0073395,0.6144,0.82926,2.3838,1.3251,0.95828,1.1679,0.24421,-0.77061,-0.45273,-0.37625
0.559,0.947,0.51646,2.9436,1.0894,-2.8681,2.3541,1.5343,0.39522,0.79848,-0.16553,0.45723,0.35491
0.53307,0.617,-0.43657,-1.6166,-0.86054,-1.1405,1.864,1.3638,1.7567,0.53564,-0.47685,-0.38792,-0.57897
0.73075,0.34862,-0.1757,-2.8619,0.24385,3.1106,1.7175,1.5126,1.6428,0.7477,-0.10582,0.53828,0.37414
1.1205,-0.363,0.5091,2.7886,0.55375,-2.8889,0.62603,1.4203,0.64393,0.57824,-0.44023,0.54593,0.41691
1.3555,0.1845,0.083139,1.645,0.73228,-2.5694,0.26176,2.1336,1.2398,0.58048,-0.70893,0.059807,0.39609
0.28803,0.3687,-0.45249,-1.4488,-1.1874,-2.6779,1.7875,0.81762,1.9109,0.024582,-0.027341,-0.60558,-0.79493
0.26087,-0.46433,-0.50641,-0.19923,0.046067,0.23477,1.1403,0.30161,1.9768,0.84103,-0.055316,0.52386,0.12325
1.3499,0.99156,0.32591,0.083226,0.54003,-0.96727,0.60969,2.7731,0.21051,0.33244,-0.8487,0.39961,0.097376
0.3045,0.87167,0.12228,1.6727,-0.26269,1.2098,2.7514,0.78355,0.76893,0.08286,0.74572,0.12604,0.64895
0.09058,0.44114,0.2929,2.2355,-0.95432,-0.51451,2.3211,0.017326,0.68651,0.41491,0.7898,0.44789,0.058867
0.89915,0.80199,-0.088078,-1.488,-1.3277,-2.675,1.3552,2.1711,1.1712,0.37626,0.087726,-0.66464,-0.63951
0.77823,-0.10435,0.14255,2.5039,-1.027,-1.3439,1.3359,1.1022,0.95257,0.33631,0.36198,0.86372,0.099333
0.1718,0.93669,-0.074667,2.3924,0.32074,0.59774,2.8008,0.55138,1.099,0.082155,-0.56531,-0.17295,-0.80235
0.17333,-0.10271,-0.081945,2.4281,0.56101,-1.0441,1.7537,0.4131,1.6096,0.51782,0.1733,0.48461,0.68334
0.99723,0.040047,0.50795,-1.8841,-0.98622,2.6017,0.78023,1.6464,0.56465,0.083756,0.34208,-0.79339,-0.4965
0.6578,0.44691,0.36115,2.3461,-0.23941,0.75035,1.9616,1.4513,0.64025,0.082602,-0.82812,-0.25202,-0.49386
0.65809,0.53247,0.33261,-2.8255,1.5006,2.9778,1.9458,1.3866,1.0436,0.94321,0.064139,0.24345,0.21673
0.80534,0.69546,-0.17253,-0.077618,1.0237,-1.9537,1.7799,1.8236,1.1019,0.2747,-0.91959,0.17073,-0.2231
0.92086,-0.42981,0.44303,-0.49448,0.94381,1.8044,0.86565,0.94829,0.42452,0.22439,0.30001,0.92614,0.043633
1.2698,0.92364,0.1867,-1.0307,1.5436,-1.3082,1.0141,2.3992,0.52942,0.07873,0.84777,-0.19065,0.48863
0.96599,-0.30615,0.017798,-1.3483,1.1184,2.039,1.0647,1.0775,1.2331,0.61713,0.26495,0.73,0.1266
0.62647,0.098527,-0.39092,-2.7347,0.3269,2.1111,1.5145,1.0491,2.0253,0.90308,-0.20512,0.37575,-0.034475
0.90523,0.5929,-0.25544,1.7835,1.5431,-2.6166,1.1329,1.9177,1.5588,0.64185,-0.59384,-0.20435,0.44003
0.54087,-0.40371,-0.38745,-1.8218,0.27955,1.5561,1.1768,0.61326,1.8749,0.84358,-0.10247,0.52556,0.04081
1.2727,0.72533,-0.17768,-0.39894,-0.95535,-0.88851,0.64445,2.4216,1.5641,0.95379,-0.27382,-0.061057,0.10754
0.87843,-0.17104,0.0040628,1.5741,-0.20031,2.8297,1.1946,1.347,1.347,0.58182,-0.67883,0.20376,-0.39894
0.92932,0.089829,-0.32699,0.12649,-1.252,2.0727,1.0133,1.2968,2.0628,0.04958,0.04817,-0.035896,0.99697
1.1675,0.11186,0.1021,1.866,-0.44245,3.0605,0.93907,1.8876,1.1659,0.58896,-0.68795,0.36707,-0.21242
0.15912,0.91525,-0.40664,-3.0258,-0.33484,2.7909,2.6425,0.43565,1.4427,0.73251,-0.14894,0.66404,-0.017173
0.26073,0.013116,0.048685,-1.1636,0.16438,-2.1075,1.9585,0.47589,1.2732,0.010938,0.74005,0.093248,0.66597
0.78361,0.90542,-0.024426,2.8399,-0.86907,-2.1291,2.0092,1.906,0.75876,0.32967,0.055924,0.92385,0.1863
0.6932,0.28693,-0.3578,1.6039,-0.16126,-1.9635,1.6622,1.3183,1.8606,0.81372,-0.22937,0.52635,0.090514
0.15237,0.60273,0.23587,-0.31405,-0.28599,-2.6703,2.6167,0.42832,0.87638,0.14506,-0.69355,-0.025554,-0.70519
0.69911,0.6499,0.2912,0.11913,1.559,2.8001,1.7439,1.5127,0.4759,0.033184,-0.86215,-0.48365,0.14724
1.2568,0.37051,-0.29591,2.4567,-1.3092,0.85362,0.82661,1.9515,1.4658,0.059926,-0.88839,-0.17567,-0.4199
