0.33496,0.3926,0.21857,1.3013,0.05708,-2.4059,-954.93,-1086,644.6,0,0,0,-0.00046285,0.00090764,0.0010554,0.99999,0.00013475,-0.00018994,0.00035017
1.5374,0.32148,-0.16568,0.7738,-0.41238,0.23671,1567.9,-1764.1,-624.43,0,0,0,-0.0022284,-0.00020234,0.0011206,0.99999,0.00027597,-0.00029786,0.0004625
0.13221,0.74214,-0.40072,1.7929,-0.52143,-2.3611,-1823.3,-1556.8,-1057.3,0,0,0,-0.00086359,0.0023261,0.0018324,1,-0.00022996,-0.00048746,0.00063619
1.3957,0.28056,-0.24156,-1.326,-0.91988,-0.19842,-651.54,-1172.2,974.22,0,0,0,0.0008176,0.00012721,0.0003429,1,-8.7025e-05,0.00014131,-0.00019003
0.54804,-0.24045,-0.0073395,0.6144,0.82926,2.3838,-1717.8,-801.47,1744.9,0,0,0,0.00061532,-2.9679e-05,-0.00024982,1,-0.00026695,0.00020978,-0.00021388
0.559,0.947,0.51646,2.9436,1.0894,-2.8681,92.333,321,1934.5,0,0,0,0.00019708,-0.00024134,0.0010052,0.99999,-4.0065e-05,-2.6218e-07,-8.337e-05
0.53307,0.617,-0.43657,-1.6166,-0.86054,-1.1405,872.98,1063.5,-670.98,0,0,0,-0.0010571,-0.0015089,0.0027033,1,0.00059137,-0.00047449,-2.0372e-06
0.73075,0.34862,-0.1757,-2.8619,0.24385,3.1106,-754.28,-550.88,720.6,0,0,0,-1.5488e-05,-0.00025363,0.00077227,1,8.3732e-05,-7.8957e-05,-5.9237e-05
1.1205,-0.363,0.5091,2.7886,0.55375,-2.8889,1484.7,1488.6,466.62,0,0,0,-0.00055391,-8.7993e-05,0.0007869,1,5.646e-05,1.518e-05,0.00022579
1.3555,0.1845,0.083139,1.645,0.73228,-2.5694,-235.57,1570.9,-586.67,0,0,0,0.00047869,-0.00098616,0.001991,1,0.00046274,2.4767e-05,-0.0001603
0.28803,0.3687,-0.45249,-1.4488,-1.1874,-2.6779,-235.75,1960.7,-318.64,0,0,0,-0.00014947,-0.0026184,0.0017235,1,0.00067737,-0.00018285,-0.00016011
0.26087,-0.46433,-0.50641,-0.19923,0.046067,0.23477,1518.8,-334.64,-550.76,0,0,0,-0.00096222,0.00053792,0.0009141,0.99999,-5.9361e-05,-0.0002826,0.000191
1.3499,0.99156,0.32591,0.083226,0.54003,-0.96727,1299.3,930.74,-667.27,0,0,0,-0.0012543,0.00019771,0.0029695,1,0.00048596,-4.2387e-05,0.00026515
0.3045,0.87167,0.12228,1.6727,-0.26269,1.2098,1722.1,1266.7,1822,0,0,0,2.6691e-05,-0.0012249,0.0016646,1,0.00013543,-0.00024892,-0.00030379
0.09058,0.44114,0.2929,2.2355,-0.95432,-0.51451,-1366.4,-305.55,-419.3,0,0,0,-0.00015359,0.00023244,0.0016085,1,-6.3058e-05,-0.0004586,9.5044e-05
0.89915,0.80199,-0.088078,-1.488,-1.3277,-2.675,-1929.4,-561.92,-678.92,0,0,0,0.0013355,-0.0013613,0.0018785,1,0.00048624,0.00012254,-0.00044104
0.77823,-0.10435,0.14255,2.5039,-1.027,-1.3439,-1471.8,239.32,976.31,0,0,0,0.00059589,-0.00067784,0.0005051,1,-2.7967e-05,-0.00016525,-0.00027989
0.1718,0.93669,-0.074667,2.3924,0.32074,0.59774,-529.72,-1916.2,463.94,0,0,0,-0.00089593,0.0027218,0.0015988,1,-0.00026341,-0.00025564,0.00059875
0.17333,-0.10271,-0.081945,2.4281,0.56101,-1.0441,-829.76,-911.72,539.73,0,0,0,-6.7328e-05,0.00064591,0.00039871,1,-0.00013153,-3.0299e-05,5.7503e-05
0.99723,0.040047,0.50795,-1.8841,-0.98622,2.6017,-864.88,-539.33,-1655.8,0,0,0,0.00026387,-0.00035988,0.0014163,1,0.00044143,5.4579e-05,-0.00012089
0.6578,0.44691,0.36115,2.3461,-0.23941,0.75035,-656.62,-1115.1,1619.1,0,0,0,-0.00036442,0.00052154,0.00050323,1,-3.2125e-05,9.6031e-05,0.00021257
0.65809,0.53247,0.33261,-2.8255,1.5006,2.9778,-1421.2,-403.13,1478.6,0,0,0,0.00043401,-0.00048872,0.00050083,0.99999,3.1937e-05,0.00017031,-0.00010573
0.80534,0.69546,-0.17253,-0.077618,1.0237,-1.9537,-390.75,-1966.7,961.72,0,0,0,-0.0012145,0.001199,0.00080231,1,0.00017359,-5.057e-05,0.00050704
0.92086,-0.42981,0.44303,-0.49448,0.94381,1.8044,263.56,466.31,1577.2,0,0,0,-3.8066e-05,-0.0001204,0.0004177,1,-0.00012759,-8.3286e-05,-2.922e-05
1.2698,0.92364,0.1867,-1.0307,1.5436,-1.3082,282.51,-717.15,-234.99,0,0,0,-0.00068253,0.00010914,0.0021321,1,0.00035899,-0.00025686,0.00020269
0.96599,-0.30615,0.017798,-1.3483,1.1184,2.039,665.49,-111.85,-1485.4,0,0,0,-0.00066666,7.4337e-06,0.0011012,1,0.00012636,-0.00031773,0.00015276
0.62647,0.098527,-0.39092,-2.7347,0.3269,2.1111,677.39,-734.33,-1414.7,0,0,0,-0.0017784,0.00045565,0.0015823,0.99999,8.0998e-05,-0.00056128,0.0002472
0.90523,0.5929,-0.25544,1.7835,1.5431,-2.6166,-646.29,97.29,-3.5422,0,0,0,0.00039511,-0.0010025,0.001508,1,0.00031932,-7.0011e-06,-0.00021646
0.54087,-0.40371,-0.38745,-1.8218,0.27955,1.5561,-1584,1554.5,-586.53,0,0,0,0.0010382,-0.0019313,0.00047808,0.99999,0.00036406,2.0686e-05,-0.00050942
1.2727,0.72533,-0.17768,-0.39894,-0.95535,-0.88851,1284.5,-1925.7,-1107.6,0,0,0,-0.0030671,-3.391e-05,0.0017843,1,0.00022914,-0.00051461,0.00062707
0.87843,-0.17104,0.0040628,1.5741,-0.20031,2.8297,-1737.8,1710.9,-630.65,0,0,0,0.0015353,-0.0019754,0.0011077,1,0.00043113,-8.484e-09,-0.000626
0.92932,0.089829,-0.32699,0.12649,-1.252,2.0727,-1369.1,-1733,-1937.5,0,0,0,0.00041285,-5.1501e-06,0.0004146,0.99999,-0.00014713,0.00022587,-8.9728e-05
1.1675,0.11186,0.1021,1.866,-0.44245,3.0605,477.21,706.9,-627.42,0,0,0,-0.00029707,-0.00061867,0.0017497,1,0.00035639,-0.00028192,-9.5644e-05
0.15912,0.91525,-0.40664,-3.0258,-0.33484,2.7909,-638.33,-254.67,1410.2,0,0,0,-0.00019693,0.00016083,0.00092515,1,4.3244e-05,-0.00010429,6.7372e-05
0.26073,0.013116,0.048685,-1.1636,0.16438,-2.1075,-328.05,-1319.7,1345.7,0,0,0,-0.00027067,0.0013815,0.00033421,1,-0.00018627,4.7094e-05,0.00039869
0.78361,0.90542,-0.024426,2.8399,-0.86907,-2.1291,-1367.5,1715.2,-1521.4,0,0,0,0.0015365,-0.0025746,0.003318,1,0.00043029,-0.00052366,-0.00063955
0.6932,0.28693,-0.3578,1.6039,-0.16126,-1.9635,1689.9,385.76,-783.74,0,0,0,-0.0018896,-0.00027892,0.0022549,1,0.00024505,-0.00050282,0.0001452
0.15237,0.60273,0.23587,-0.31405,-0.28599,-2.6703,708.43,-686.71,-1494.6,0,0,0,-0.0010341,0.00099413,0.0033027,0.99999,4.1799e-05,-0.00083011,0.00030935
0.69911,0.6499,0.2912,0.11913,1.559,2.8001,497.56,-1434,1757,0,0,0,-0.00094737,0.0010609,0.00080961,1,6.1929e-05,3.5072e-05,0.00036491
1.2568,0.37051,-0.29591,2.4567,-1.3092,0.85362,-718.39,1729.2,-312.81,0,0,0,0.0012255,-0.0017558,0.0019515,1,0.00042526,-7.74e-05,-0.0005129
1.2108,-0.38462,0.19984,-1.9911,-0.27068,2.9105,1450.5,-40.688,-780.61,0,0,0,-0.0010037,1.2518e-05,0.000949,1,0.00029928,-1.6567e-05,0.0004019
0.9743,-0.45552,-0.42782,1.5994,0.2391,-1.5971,1903.1,1739.7,1971.6,0,0,0,-0.00099509,-0.00020402,0.00066879,1,-9.579e-05,-0.00011233,0.0002341
1.5457,-0.4232,-0.047441,2.4004,1.1175,-2.2107,1010.6,23.624,1312.4,0,0,0,-0.00091364,1.7821e-05,0.00023252,1,-7.9163e-05,-0.00021877,0.00023489
0.28527,-0.36766,-0.37214,3.0404,0.45406,-1.5097,148.7,-1429.8,87.405,0,0,0,-0.00047581,0.0014982,0.00047641,1,-0.00029923,-0.00014788,0.00024661
0.051414,-0.32197,-0.076505,0.0534,-1.2914,1.3071,1610.2,-1702.7,731.42,0,0,0,-0.00083874,0.0019431,0.0009319,1,-0.00050397,-0.0003622,0.00040359
0.77282,-0.22503,-0.037792,1.0969,-1.2519,1.873,406.18,-1235.9,-1.7348,0,0,0,-0.00081668,0.00089876,0.00066601,1,-0.00025175,-0.00027895,0.00023056
1.0065,1.0002,-0.050922,-0.19181,0.11928,-2.6837,1413.3,-621.21,1325.4,0,0,0,-0.0022547,0.0011815,0.0014728,0.99999,0.00010016,-0.00024095,0.00058808
1.2695,-0.12064,0.47026,1.0964,-0.17809,-1.9923,-350.44,1634.4,-1744.6,0,0,0,0.00063213,-0.00069143,0.0016865,0.99999,0.00039648,-0.00033438,-0.00040655
0.13617,0.82668,0.28169,-2.7338,0.075041,-2.8679,1222.5,1918.4,-1199.6,0,0,0,-0.00023306,-0.0024338,0.003479,0.99999,7.37e-05,-0.00065412,-0.0005286
1.2283,-0.36576,-0.084681,-2.815,1.4243,2.8979,1418.8,-1452,-591.85,0,0,0,-0.0016974,0.00077091,0.00049316,0.99999,-0.0002155,-0.00045081,0.00042065
0.54346,0.82487,-0.064988,2.4595,-0.3337,-1.2421,-174.83,1831.7,-218.94,0,0,0,0.00058522,-0.0025389,0.0026214,0.99999,0.00033191,-0.00040459,-0.00053803
0.54579,0.52023,0.21913,1.2178,1.1432,0.17354,1640.8,1699.2,-770.79,0,0,0,-0.00070068,-0.00053651,0.0027276,1,0.00048251,-0.00031976,0.00022542
0.013278,0.0018718,-0.33843,0.30793,-0.1668,-3.079,-210.1,-862.46,-343.36,0,0,0,-0.00050883,0.0011834,0.00095744,1,-0.00025145,-0.00023874,0.00022561
0.6877,0.21996,-0.25955,-1.9778,1.4736,-0.86649,926.39,56.004,-72.059,0,0,0,-0.0011328,-0.00014342,0.0014643,1,3.8774e-05,-0.00041811,-2.3614e-05
1.0844,0.63716,-0.41065,3.1216,-0.84436,-0.8908,745.28,1564.4,-1225.8,0,0,0,-0.00079074,-0.0015094,0.0032697,1,0.00081091,-0.00033528,9.6483e-05
0.075503,0.64049,0.26318,1.6277,0.81634,-2.4603,-1194.9,105.5,758.09,0,0,0,-6.238e-05,-0.00039712,0.0013186,1,8.8959e-05,-0.00025102,-0.00012647
0.84783,1.0376,-0.5185,1.0382,0.78191,-0.56927,-450.58,-948.27,-399.02,0,0,0,0.00039651,0.00061046,0.0028895,1,0.00042728,-0.00025201,-6.3692e-06
0.37477,0.93339,-0.44919,-1.8106,0.0052993,1.5808,595.35,-864.04,-1035.9,0,0,0,-0.0018359,0.0010484,0.002941,1,0.00013724,-0.00068135,0.00037669
0.48185,-0.014096,0.30998,2.5894,-0.42511,-1.8057,230.53,732.61,921.16,0,0,0,-6.195e-06,-0.00047564,0.00087287,1,-1.0473e-05,-0.00013242,-0.00014508
1.2989,-0.23163,0.22428,-0.33364,-1.524,-0.75067,1264.1,249.84,53.527,0,0,0,-0.0010376,-0.00020738,0.00084069,1,0.00016312,-0.00021577,0.00025781
0.35315,-0.20914,0.42857,1.7029,1.3413,-0.48529,-971.35,-1726.7,-324.42,0,0,0,-0.00015046,0.00029479,0.00060912,1,0.00011732,-5.7642e-05,-9.6897e-05
0.51372,-0.27978,0.14092,2.1752,0.55282,-2.5542,678.29,1587,857.98,0,0,0,0.00018246,-0.00091495,0.00078783,1,8.2407e-05,-1.1155e-05,-0.00026955
1.0232,0.70799,0.10737,0.38787,-1.4786,-3.0511,1407.7,273.96,736.93,0,0,0,-0.0013673,-4.8058e-05,0.0020027,1,0.00032823,-0.00046208,0.00012605
1.3225,0.0070662,-0.20485,1.732,-0.8785,2.2947,1019.6,1132.8,552.85,0,0,0,-0.00065736,-0.00069962,0.0013712,0.99999,0.00030782,-0.00023204,-8.004e-05
0.33991,0.53951,0.060599,0.33346,-0.85624,0.018597,-1567.9,-1265.3,-464.49,0,0,0,-0.00071359,0.00084086,0.0014414,1,-1.1159e-05,-0.00033472,0.00026275
1.1049,0.38258,-0.27775,-2.2351,0.12424,1.8149,-534.37,-370.79,594.82,0,0,0,0.00026914,-0.00053097,0.0009547,1,0.00017973,-2.2083e-05,-7.9256e-05
0.19726,0.93225,0.27626,-2.4893,0.81744,-1.2367,-1298,-495.13,-596.19,0,0,0,-0.00036757,0.00027123,0.0024197,1,3.0755e-05,-0.0004058,6.6811e-05
0.85608,0.18676,-0.35565,-2.0042,-0.52773,-0.43841,-831.17,-1490.2,-1016.9,0,0,0,-0.00041668,7.8168e-05,0.00078424,1,7.1997e-05,-0.00010095,0.00011638
0.11875,0.39241,-0.3478,-0.83076,0.86704,-1.7766,203.24,670.83,1441.2,0,0,0,-0.00030333,-0.00109,0.00083684,1,0.00023228,-5.5737e-05,-0.00020712
0.88868,0.91232,-0.084057,0.36176,0.53272,-1.1655,-946.82,-1759.5,1855.7,0,0,0,-0.00043921,0.00055516,0.0005187,0.99999,0.00017623,4.3967e-06,0.00025009
1.2899,-0.39698,-0.43824,2.3445,-1.0487,-2.8005,1117.8,-1179.5,1236.7,0,0,0,-0.0009217,0.00071315,0.00025184,1,-4.5057e-05,-3.9032e-05,0.00032119
0.92014,0.29645,-0.047386,-1.9907,1.5537,0.60297,367.95,-245.23,579.65,0,0,0,-0.00058869,-0.00013536,0.0011218,1,0.00015367,-0.00019199,3.1261e-05
1.4149,-0.23422,-0.038668,2.3262,-0.4791,-0.90879,349.96,-557.37,882.02,0,0,0,-0.00040569,0.00011666,0.00040701,1,-1.2111e-07,-0.00010023,8.8067e-05
0.72944,0.29774,-0.14994,-0.51551,-0.61876,-2.0492,898.97,-148.33,-1794,0,0,0,-0.0018338,-0.00032133,0.0024016,1,0.00031752,-0.0006345,0.00021666
0.47177,0.2516,-0.51416,-0.04902,0.005894,-1.2505,-1980.6,1560.6,1709.2,0,0,0,0.0020006,-0.0029146,3.8408e-05,0.99999,0.00046012,0.00046259,-0.00049985
0.77616,0.12143,-0.17712,-1.8237,1.1609,-0.47711,-1503.9,-1459.2,-643.76,0,0,0,-0.00015865,0.00053445,0.00047864,0.99999,-0.00015385,-9.3466e-05,0.00030108
0.63643,0.19329,0.22149,-2.7081,-1.4008,-1.8158,-1605,286.47,-741.39,0,0,0,0.00058201,-0.00094989,0.0011957,1,0.00032143,-0.00015313,-0.00034357
0.98255,0.036379,-0.028009,2.8287,1.4651,-2.7702,-676.72,-239.78,1876.7,0,0,0,0.00057042,-1.6648e-07,0.00017092,1,-0.00020603,0.00014055,-0.00015252
0.65051,-0.4086,0.30187,-0.69837,-0.17146,2.8901,-1528.7,-1921.1,1614.3,0,0,0,0.00011762,0.00034622,-0.00021381,1,-0.00034437,0.00016556,-0.00010058
1.3843,-0.19187,0.066295,-2.742,0.16611,-0.21362,1574.9,50.525,-557.4,0,0,0,-0.0016219,-0.0001768,0.0011928,1,0.00029337,-0.00033134,0.00044111
0.87455,0.16352,-0.12666,-1.2203,0.074285,-1.1567,-496.81,1899.9,-1098.8,0,0,0,0.00085849,-0.0023999,0.0022214,1,0.0006642,-0.00023227,-0.00052489
1.0448,-0.49156,-0.36098,-1.3395,-0.77311,2.4107,-1488.3,1906.6,928.37,0,0,0,0.0014331,-0.0010676,0.00065903,1,0.00018196,0.00020316,-0.00016322
0.90405,0.94993,0.041298,-2.4295,-1.1912,1.5459,-9.7518,-23.011,-1080.8,0,0,0,-0.00023694,-0.00035526,0.0029183,0.99999,0.00053927,-0.00031926,-1.1937e-05
0.81348,-0.1445,0.35054,-0.84549,0.35971,1.6141,-1666.4,-1870.5,1653,0,0,0,0.00018885,0.00014155,0.00022305,1,2.0162e-05,-0.00016305,-6.5102e-05
1.5532,-0.15125,-0.17091,2.8808,0.84005,-2.4043,-933.59,1578.8,1274.8,0,0,0,0.00093228,-0.00065153,0.00093091,1,0.00014389,0.00011106,-0.00012298
0.41676,-0.12456,0.4934,2.8325,1.3486,0.96017,-1268.5,1076.8,273.95,0,0,0,0.00039018,-0.0010839,0.0007133,1,0.00030914,7.0888e-05,-0.00029146
0.073004,0.41276,-0.057923,0.44214,-0.27108,-0.54342,-565.19,1202.8,1223.5,0,0,0,-7.7085e-05,-0.0017422,0.00079919,1,0.00013153,-6.1883e-05,-0.00043716
0.84177,0.28039,0.18134,-0.27543,-0.22078,-2.5106,1785.8,655.6,-1029.9,0,0,0,-0.0015053,-8.0782e-05,0.0027568,0.99999,0.00053236,-0.00063329,0.00027747
1.1931,0.32266,0.23657,0.14738,-1.4881,-1.3886,1392.2,-224.26,-312.03,0,0,0,-0.0016667,-0.00011569,0.001682,1,0.00028054,-0.00036087,0.00029163
1.3407,-0.42971,-0.016347,1.827,0.24787,-2.4557,-1244.1,-1205.9,-1282.6,0,0,0,0.00076988,-0.00018819,0.00068095,1,0.00030865,4.41e-05,-0.00024375
1.086,0.65234,0.1943,-2.8037,1.398,1.7459,1540.5,280.33,-668.38,0,0,0,-0.001704,-0.00022703,0.0026467,1,0.00046142,-0.00048567,0.00021363
0.24837,-0.17331,0.4503,-2.9195,1.0688,2.9152,1391.3,1593.3,1368.1,0,0,0,-7.041e-05,-0.0011585,0.00076855,0.99999,0.00013341,7.6997e-06,-0.00042562
0.55824,0.13447,0.088846,-0.64397,1.0411,1.526,-135.48,-1951.6,-1180,0,0,0,-0.00088733,0.0011079,0.0013849,1,0.00023441,-0.0003733,0.00043306
1.3159,-0.48368,-0.4193,-2.2308,-0.46916,-1.7869,-464.13,-1572.4,-838.31,0,0,0,0.00058171,0.00043744,0.00019044,1,-3.8748e-05,0.00015216,-0.00024578
1.1649,0.77847,0.27398,0.69763,0.69,0.25591,627.32,-1883.9,-1062,0,0,0,-0.0012475,0.00031175,0.002619,1,0.00072124,-6.5324e-05,0.0002102
1.3241,0.095667,0.37204,-2.0212,-0.05495,1.2362,1188.7,34.91,-1873.1,0,0,0,-0.0010943,-0.00026523,0.0020293,1,0.00053913,-0.00016454,0.00025634
0.97635,-0.40608,-0.47358,-2.2851,0.92485,-2.5368,978.61,-1618.7,649.38,0,0,0,-0.001429,0.0017325,0.00034211,0.99999,-0.00048066,-0.00036341,0.00032374
0.83874,0.090146,0.39955,0.8072,0.70973,-1.7038,102.2,84.666,722.69,0,0,0,-0.00011026,-0.00012149,0.00096954,1,0.00018527,-5.8014e-05,2.2652e-05
0.16662,0.019853,0.50035,2.296,-0.24492,-3.1316,-901.01,1340.9,-1095.1,0,0,0,-1.3465e-05,-0.0010249,0.0014104,1,-0.00010448,-0.00048611,-0.00032059
1.0218,-0.099013,0.029211,2.7002,-0.70744,-2.5205,1425,1929.1,805.1,0,0,0,-0.0004162,-0.00048078,0.0011175,1,6.6496e-05,-3.6175e-05,-3.5221e-06
0.92716,0.50625,-0.09112,-2.2369,0.2025,0.42476,-642.57,-962.54,192.95,0,0,0,-0.00040893,-0.0001089,0.0011887,1,0.00017939,-0.00011037,0.00015617
0.14934,0.50932,0.16516,-0.78541,0.57037,-0.2634,-576.16,-1207.1,1069.1,0,0,0,-0.0002523,0.0013739,0.0011001,1,0.00012776,-0.00021284,0.00041153
