2.342178905271501410e-01,-9.527160078912679797e-01,3.685413529628893681e-01,-1.672112175367355125e+00,3.019063419309897783e-03,-8.579784845495241896e-01,-2.450031309302046489e-01,1.280022132183724071e-01,-8.279168952714795193e-02,-1.027263594163083216e+00,1.084906420993444698e+00,1.051868126844955897e+00,1.274367213510826380e+00
7.099334040830703740e-01,-7.516175421404515111e-01,1.161147532038075303e+00,8.898441202680013040e-01,-4.404177404906094440e-01,-4.755382547115543646e-01,-5.237435430319479224e-01,4.040132854991235201e-01,-8.388806644315873751e-01,8.675850742832920404e-02,3.742661165978703464e-01,1.351237260468437729e+00,6.883503954920123791e-01
1.390534873400920635e+00,-1.313237710102994393e+00,-8.828581588739832231e-01,-3.618205838996272350e-01,-8.986073665790951237e-01,-3.737852572890478786e-01,-1.685098482971731482e+00,6.399171677268788994e-02,1.327442142573873163e+00,1.876441442933526105e+00,-3.140907056747530568e-01,-6.842639404382454549e-01,3.764562881277728201e-01
3.095596945710839439e-03,1.248926187435209778e+00,-6.411361973117797319e-01,-1.498054969905231459e+00,-1.215691730528428049e+00,-1.192559703084841827e+00,6.048268042246497389e-01,8.482570727973792746e-01,-3.542441824936845562e-01,-1.580966478592049196e+00,6.922854204181249083e-01,1.557511885576890576e+00,7.598119574872057580e-01
1.208864769507850045e+00,8.585195410776957914e-01,-2.292886182449185017e-01,1.009197632584886151e+00,6.232843319967262818e-01,-9.315608839262305985e-01,-1.176158976692903257e+00,1.694070983096767291e+00,1.589803486275578048e-01,-2.503335719096991263e-02,-6.519405642805495837e-01,4.311292639671615023e-01,1.282209579776816266e+00
1.467700572870064502e+00,-1.397694199184131625e+00,1.458084158267181518e+00,9.809064296653283721e-01,-1.242227380580562146e+00,2.399107782047739112e-01,-1.223102869927421121e+00,-6.447184230575987891e-03,-1.244946386825948936e+00,-4.141423011046406200e-01,1.628693156948821441e+00,9.083093440787926021e-01,8.996541518730963860e-01
1.576393972408030475e+00,1.913087301252362760e-02,8.401250863844781369e-01,1.450087296833231010e+00,4.928710493555672478e-01,1.250247897121736229e-01,-1.665320326042227572e+00,1.333670004177154089e+00,-3.591909249623229661e-01,2.740264409802119494e-01,-3.779758354401602238e-01,-1.616797594808170979e+00,-1.139641161793767177e+00
-1.485871692668186528e+00,-6.756398828824679015e-01,-4.540973512981449356e-01,7.393024856840728354e-02,1.302308300987702339e+00,2.492677575085086028e-01,5.618662763876743904e-01,-1.482080611694682970e+00,1.464073781864350110e-01,-7.815864570335326889e-01,7.981864699985284917e-01,1.628366425017033992e+00,2.833081826827503202e-01
4.566314837399286231e-01,-1.028456976621968222e+00,-9.521199750924765060e-02,-6.009144023233128351e-01,1.202383258950376455e+00,7.617471373770554055e-02,-3.449271434624102683e-01,-1.473249862371040220e-01,8.684035429324676869e-02,7.717300770844499891e-02,-5.623269522205416315e-01,1.116346628184374135e+00,-6.089010223283461976e-01
-2.741497375755707622e-01,-2.190417351426892645e-01,1.275131596100736120e+00,2.010196366836088655e-01,9.832809501098662697e-01,1.234939708707721184e+00,2.395263665728991076e-01,-6.102023568747381999e-02,-1.298474262622007602e+00,-1.111740681125314323e+00,-1.227015751161987689e+00,-1.770257733669317712e+00,-3.489425854398965354e-01
-1.625471057210680081e+00,-1.213075587903049701e+00,-1.524006061043989835e+00,1.498326008061305226e+00,-1.120540884943996174e+00,8.603837028511231999e-01,8.399837972005093356e-02,-1.855159225049233029e+00,1.053516278373017201e+00,-8.888583299150002448e-01,-9.552532059756276839e-01,8.287938382083119837e-01,-9.660087719403845918e-01
8.558868127932800496e-01,1.333072987975975954e+00,1.073209374773760771e+00,-1.599450199118881422e+00,-2.267668978323577889e-01,3.628304808806399606e-01,-3.441114372376576358e-01,1.750832427594542828e+00,-1.662822456864184506e+00,5.250788038045044182e-02,-1.448651363470985443e+00,-6.950792678650732359e-01,-4.700391237257042776e-01
-7.420604918137547745e-01,5.928510146595563635e-01,-5.229661839422417025e-01,6.101133598521852469e-02,-1.278200395713999349e+00,2.035791224703911162e-01,1.017438202912057221e+00,-4.976046473426560257e-01,1.006522224920951336e+00,1.819473960858442041e+00,5.500003721894158870e-01,-1.417131488775383030e-01,8.123077969819949562e-01
2.507093028708413107e-01,7.069712417862159537e-01,6.107616418235306543e-01,-5.640584797699045305e-01,3.621468888058475555e-01,-1.319404907728960907e+00,4.832865767364976084e-01,9.088482051166918430e-01,-7.631542818075133239e-01,-1.345724287905526895e+00,-1.179352647521311859e+00,-1.225226162779317951e+00,-1.147383497877792813e+00
-1.435140757102900899e+00,4.067634717832450258e-02,-7.608676362164225049e-01,-5.419670287401403552e-01,-1.002684849252194477e+00,-7.205582322899415360e-01,9.453841530589021103e-01,-1.166637432308609501e+00,1.177184840088978834e+00,7.185052836823190292e-01,-5.376886598536780859e-01,-7.074396420671622554e-01,-1.297248716496492094e+00
1.614315401861438071e+00,9.477319613145283039e-01,-1.204877259124456090e+00,8.588453608190325106e-01,1.552898100852418972e+00,-1.518060776023635539e+00,-2.039584015593635780e+00,1.322864813537818263e+00,7.435204170050053740e-01,4.873232924706419333e-01,-7.593896835583402449e-01,-1.334075796157573324e+00,9.319038825383403335e-01
9.553203283949482927e-01,-1.408334212606873193e+00,4.310315961869830015e-01,5.522283979271832566e-01,-1.144967006330898096e+00,-1.100097244876339087e+00,-8.280971305909261559e-01,-2.491175051298509871e-02,3.943407230212816333e-02,1.439872585772624225e+00,-2.349211131224686333e-01,5.945342813676648408e-01,-4.436511617235598393e-01
1.476519509952252340e+00,-7.624920340294737420e-01,9.800886136056935483e-01,-9.080839277721848291e-01,1.157639045682551604e+00,-1.709906535120917503e+00,-1.175370460675642326e+00,5.433865672900479726e-01,-5.506092470716797971e-01,-2.331887756627520555e-02,1.154111677606209918e+00,1.015526885793039291e+00,1.013748577421413222e+00
-2.057147858177928168e-01,-9.502163789582745990e-01,1.083840357140432697e+00,-1.261392426732445227e+00,8.954912492888510434e-01,-1.467953875018429111e+00,1.859616578141383425e-01,-4.503216802031834720e-01,-4.631137396576364695e-01,6.048820431002779330e-01,1.222837250650770757e+00,6.801429294504429679e-01,1.004765867081031994e+00
-1.327571772042914100e+00,-5.071095912736520717e-01,1.264832831933022872e+00,5.972622463245264024e-01,8.730636287426956077e-01,-1.335018328815666067e+00,6.827267486885327807e-01,-1.081344813540385363e+00,-1.049838619292065900e+00,1.411932355123866056e-01,-1.158159355326098483e+00,6.690011836908134057e-01,6.725499326200823358e-02
-6.877578867301827881e-01,7.845924623691676869e-01,1.667320858235597503e-01,1.382287871086556041e+00,-9.566416104378844265e-01,7.409292425947816563e-02,1.350926097798452519e+00,-3.843553074772139144e-01,-6.405369028661368480e-01,-9.986239913414783897e-01,2.319154045781977924e+00,1.413133068836744388e-01,7.394058003665178180e-01
-5.970330714971749941e-01,-2.008585937009148559e-01,-4.006102212658266826e-01,-1.237466468013366017e+00,1.408684346054133452e-01,-8.984515725437848266e-01,7.490708549684189643e-01,-4.043243939752268479e-01,7.187867046618129363e-01,-1.293713210563651295e+00,1.605014231718366879e+00,2.893766626425004485e-01,1.516120157281799496e+00
2.076287952243534851e-01,-7.361618719149433110e-01,-1.022555911536032092e+00,1.315593570453926553e+00,-5.394431707231267525e-02,-1.640394306834972171e-01,-2.587341857135417866e-01,4.156068810368733490e-02,1.253447119813822397e+00,-1.417888293926768295e+00,1.208512155000302402e+00,6.300485959764837718e-01,1.569896383105730209e+00
-9.379290844091476842e-01,6.920177094083090896e-01,-1.566862208709636217e+00,9.853269301215091813e-01,1.391796727523352262e+00,-1.020369137199546694e+00,7.433609113951500369e-01,-4.397490063244412495e-01,1.309922429664111432e+00,1.056764320545384717e+00,-7.474848095474486698e-01,1.929813408241965941e-02,8.243114188176937640e-01
9.059342807346961735e-01,1.769835461615530958e-01,1.191744828162152992e+00,-3.074042232840401012e-01,1.373588164307661730e+00,-3.868573449435553369e-01,-5.860634986030541782e-01,7.635936170284074453e-01,-1.318611626754756960e+00,-1.485524515120975053e+00,-1.400683006650543128e+00,6.388183685177546423e-01,-4.996280515507017239e-01
1.521937035925519988e+00,1.124807444576576998e+00,-8.210266737834528983e-02,1.186901750923359478e+00,-2.724659503907616021e-01,-6.996849707662258222e-01,-1.366830306728846756e+00,1.933563246507865152e+00,-3.350755554277107251e-01,-4.814745918199244135e-01,1.211567210750959522e-01,1.168769412432318244e+00,1.162733530438827767e+00
-1.113029080175988339e+00,9.498997810971242517e-01,4.630631088309360155e-02,1.289346848995352346e+00,-6.148535555404349706e-01,-1.154744218679807588e+00,1.723567891472977731e+00,-9.425049525531750128e-01,-4.834984409138176620e-01,4.730229737828470782e-01,7.111457061679806735e-01,1.359528286121599372e+00,1.539734632815027010e-02
-1.024398762499999949e+00,-4.707123395360660600e-01,-1.636522686766879453e-01,-1.603428649529444305e+00,1.402011287376056847e+00,6.817705949585310954e-01,5.721985552345417725e-01,-1.122992668599596788e+00,1.021568566596393390e+00,1.074883252942726797e+00,2.904152484958817948e-01,-5.183930124615211688e-02,-1.379993683017242123e+00
6.437913759666611391e-01,1.211807803810760253e+00,1.418350861671745067e+00,-1.128777413047017619e+00,1.541684290579341310e+00,-1.063998129456013686e+00,1.858257067766795889e-01,1.144100457011087757e+00,-1.343448396232712616e+00,-1.753620479198845505e-01,1.610225339572951331e+00,4.249559693352322060e-02,1.407407355523154324e+00
1.363857588727302339e+00,1.345239323490545313e+00,1.466190282321768734e+00,-2.694155474887353074e-01,1.427991798305761728e+00,-3.372653546337615604e-01,-1.067724429215777482e+00,1.527889886555086063e+00,-2.230976440814266937e+00,-1.627553565848526507e+00,-1.461908072992271324e+00,5.504678064394428194e-01,-4.691988701972054088e-01
5.159975089774427454e-02,-1.104441272062959722e+00,1.460343242020099241e+00,-9.159855723376082448e-01,8.890183271213220051e-01,-1.308110092474748631e+00,-7.968666938032424596e-02,-4.221050874323613034e-01,-1.084857433684635941e+00,-3.689813491723410444e-01,1.879916523896610236e+00,4.960212285281284661e-01,1.000064448528716676e+00
3.197615802243725658e-01,1.072151421380050373e-01,-1.011958150989255900e+00,1.343719004606377609e+00,-1.515133773166948083e+00,-4.217937587935943200e-01,4.797135479347339887e-02,2.608103158866627580e-01,5.705905448721848572e-01,-4.607449745395245655e-01,1.767081866375797228e+00,1.030803263768156341e+00,5.140177943648807091e-01
-3.855183342492138343e-02,2.836048864892325994e-01,5.706961270291357469e-01,4.945021875950305623e-01,-1.387118691534684922e+00,-1.522906081494587727e-01,6.275306274802664452e-01,1.203428375752992885e-01,4.188532213078736098e-03,1.567718214150428446e+00,1.020716038048270935e+00,4.613991240289672668e-01,4.778668866030345574e-01
