6.160554117219715353e-01,6.430234945721924333e-01,-1.520897255026087969e+00,1.171520600666385414e+00,1.733391378463890187e-01,-1.087134997498619082e+00,-5.368238786213367364e-01,1.843669811977786399e-01,-1.545756892211611833e+00,-6.410286656573038755e-02,5.783563023560178706e-01,-1.869332783758889782e+00,-7.420267635019786034e-01,1.390554592124657596e+00,3.726198184594352592e-01
1.563658204715256961e+00,-5.056436426104106152e-01,5.948022347158445772e-02,1.038746610222191391e+00,-1.393352980243632189e+00,-8.565477112402200000e-01,1.248745183377599322e+00,1.843669811977786399e-01,-7.814757404082668391e-01,1.485641382943825084e+00,-1.860686363695720769e-01,-1.007061023617082274e+00,2.626182799846354943e-01,1.218722608208862024e+00,-3.852757383194266999e-02
5.403797958820981684e-01,2.476906772032171078e-01,-7.631220398232121394e-01,7.886319699239671133e-01,2.843138471006503853e-02,-8.714885484939598470e-01,-2.454351560359596118e-01,5.203672352079889984e-01,-1.354938455974067812e+00,-3.219640753164598052e-02,7.250784190640732207e-01,-1.633147391392832048e+00,-5.299588260838252740e-01,1.216777092744806499e+00,5.666744768023765921e-01
5.711150229298237457e-01,2.425408569401437120e+00,-1.740954004491819251e+00,1.262864677650162637e+00,2.820430920668284824e-01,7.931516268767222488e-01,-1.152849523487640138e+00,-1.194226178808153183e+00,1.018374886257990219e+00,-8.853066378124591074e-01,-3.383881075986984732e-01,4.671524162192468022e-01,-2.011568632185835703e+00,-1.324438494165152413e-01,-2.112301239143171971e-01
6.361233738819763728e-01,-1.084446821990168175e+00,2.212867712460410807e+00,1.186714440969786032e-02,-1.518656099342881705e+00,-3.272192672168061645e-01,1.328456869910192406e+00,-4.163427630153486159e-01,1.118986144358454338e+00,1.718506765328927377e-01,-3.208239508366872994e-01,6.919077823809687278e-01,5.776835549978166506e-01,-9.158927814656170341e-01,-3.347970526150205895e-03
5.949056516299432440e-01,1.606472062815163415e+00,-1.364332335095553628e+00,1.087364782798605711e+00,1.583956926743413651e-01,-1.040265078889813566e+00,-1.265333232068632130e+00,-5.292062456069953624e-01,-1.605516066444543088e-01,-1.022341405919400481e+00,1.434396721113340711e-01,-3.781986872373181985e-01,-2.820097531299731175e-01,2.290221816950687717e-01,-1.219049745515188438e-01
4.064044959691678893e-01,4.511420898384129741e-01,-1.288689631769128985e+00,9.557647472791916954e-01,3.648729908739711814e-01,-9.832022617710994838e-01,-5.327980270792140871e-01,5.507681208305824638e-01,-1.521286616793279478e+00,-9.063232418879058061e-02,9.445622905034618544e-01,-1.836209985230256025e+00,-9.507300293784999301e-01,1.312298321326622608e+00,7.115651557937998639e-01
5.514089718695937975e-02,1.720312909481879649e+00,1.996323101066491412e-01,6.285794391266374959e-02,5.647378300929554312e-02,-5.216702231577777793e-01,-1.357491594892201725e+00,-4.163354220178582810e-01,1.513078615001965499e+00,-1.430008914730003911e+00,-9.937618776168667678e-02,1.786031775415960920e+00,-5.709254242318416717e-01,-1.254933464542595800e+00,-5.448063600297070597e-01
-5.203678406697557213e-01,-3.099213204047639447e-01,-3.874691724541827198e-01,-2.790547052218734780e-01,8.605313009149824222e-01,-4.244776172186282559e-01,-2.387724720216692631e-01,-5.292061928788370784e-01,-1.272033232502542521e+00,8.586514888223427400e-02,-7.306101679073103705e-01,-8.837241499961704383e-01,1.150975165453472338e+00,1.053270244020291013e+00,-5.811452718257744676e-01
3.423563933119301850e-01,2.711422639379788141e-02,5.313809343204004554e-01,1.845146786060210264e-01,-3.658781394941105769e-01,1.555186396891803824e+00,3.016647988649335480e-03,-2.478729018408490248e+00,9.211122777827022157e-01,2.027692902095568517e+00,-2.439162489187255645e+00,1.634721868344532592e+00,-1.893942229732596738e+00,-1.675198224676121228e+00,-2.588890742622163454e+00
-1.206149809990767485e+00,-1.464010364041730058e-02,-2.998544567616023837e-01,-1.230148524444018454e+00,1.152685671305707427e+00,-2.467105042719885608e-02,-7.202633025556818280e-01,5.203674454064708410e-01,-1.080270205233486491e+00,-4.615310987320850877e-01,2.610761002036318668e-01,-9.231860641090586794e-01,4.606189343165856820e-01,1.034006060222833812e+00,-7.020670074608735545e-03
-9.438193144639076548e-01,2.489876295467067721e-02,-3.456214559770110495e-01,-8.362899557174746645e-01,1.089122681678147853e+00,-1.915075591792973764e-01,-7.256953033691799781e-01,1.843669811977786399e-01,-1.101422190715358740e+00,-4.364889317332951157e-01,-3.944184298156797053e-02,-8.197150223442558614e-01,3.829191649453252966e-01,8.883878084415892662e-01,-2.491909326350391918e-01
1.021500618337774641e-01,-1.567674878803452909e+00,-5.537783575683153936e-01,1.828889434967654770e+00,1.184317416213390706e+00,4.187741159102982835e-01,1.361824707303116888e+00,-5.403973397817405377e-01,1.018370418838416613e+00,7.343626980019677397e-01,-7.183517431104181616e-01,1.006541998451073505e+00,-7.491894810950772143e-01,-1.867112583095269951e+00,-8.216326790331183183e-01
3.940394992040422428e-01,2.706685126860620683e-01,1.963252660748872502e+00,-1.156830723654393989e-01,-1.221722310006660095e+00,1.396148633197798583e+00,3.016647988649335480e-03,-2.161012080089785403e+00,1.018370753469966417e+00,1.079204622167280858e+00,-2.049503367200777415e+00,1.462171142141137858e+00,-2.838531464215936051e+00,-1.343950942349173561e+00,-2.042538471359722774e+00
-5.999700226005708625e-01,8.671890431638857866e-01,-5.792577138398408848e-02,-7.666570868054851662e-01,-2.150177579771451325e-02,1.641339962954925680e+00,-1.495773741225072229e+00,-8.347572350167289379e-01,9.211122213535705150e-01,-1.046978246565640314e+00,-6.699282673328811333e-01,1.356231646315557482e+00,-1.800198240467924871e+00,-5.764003329879360260e-01,-4.612017839056730684e-01
1.372055498444768595e-01,-1.498395663150598134e+00,1.247097747670123713e+00,-1.630888799556318713e-01,-6.223456224494194888e-01,-3.623453793401745782e-01,1.305509080768469943e+00,1.843669811977786399e-01,7.047468381929166137e-01,-9.827937197374682354e-02,-2.803130166652094933e-03,6.907625727183587250e-01,3.238183849544639115e-01,-7.757470379068844846e-01,3.043079363631252532e-01
-1.176584590658572571e+00,1.152860230771034944e+00,1.589966879534700617e+00,-1.496548076542235206e+00,-2.013717117225691133e+00,1.814335068307754817e+00,-1.425719235199163881e+00,1.843669811977786399e-01,1.018370753469966417e+00,-1.373389035172004835e+00,3.107187381203693755e-01,8.049794576128329604e-01,-1.275072729083694512e+00,-2.792288136923083419e-01,5.065379803330494202e-01
-4.414125903002209528e-01,-1.753877786467951339e+00,5.018443988660967747e-01,-4.881488328051907244e-01,2.238885647302653603e-01,-2.965987764181371444e-01,1.457513250248763770e+00,1.843669811977786399e-01,1.614803882261903190e-01,3.508588755933989001e-01,4.606972697684105778e-02,1.202250042519015794e-01,9.104121852258743042e-01,-1.810489129042446854e-01,4.746364027868266722e-01
1.668744287252446057e-01,6.018462179671923984e-01,8.798998789226516459e-01,-1.655250524139728618e-01,-7.004159763636264024e-01,1.497366976564759034e+00,-6.393109574311708343e-01,-2.361254998871267219e+00,1.626372869358718276e+00,9.665419471294750542e-01,-2.342951454659477850e+00,2.199373991007426810e+00,-2.151111211625614139e+00,-1.573386595557840328e+00,-2.025671475576690916e+00
6.426254161865743164e-01,6.051072235496977036e-01,-1.021805053217430537e+00,9.556462345048809537e-01,-1.038982919949466358e-03,-9.577862133796808397e-01,-4.920277684884624136e-01,1.843669811977786399e-01,-1.273405193302521221e+00,-1.334185958439609576e-01,5.139128562140660161e-01,-1.949595550904976937e+00,-8.291851990655072502e-01,1.455466775261257339e+00,4.481844721307803314e-01
