-4.858193014690420086e-01,3.675820068474541791e-01,-1.549203129213003294e+00,6.631150581868829885e-01,1.024488519678225185e+00,-7.386644483543803874e-01,6.146206016824904417e-01,-6.120201116380412365e-02,-2.520281712519586437e-01,-4.969833761879801637e-01,7.647967778910448322e-01,8.058350917487874243e-01
-1.622797246545761629e+00,1.435548339263310380e+00,-3.154893879675571000e-01,1.645692873994076377e+00,-6.148411123308844539e-02,-2.068780632236949746e+00,1.170972232752960585e+00,1.154993193186840239e+00,1.334414041409705265e-01,-6.108300182954278998e-03,1.632956535308245583e+00,-2.297905054294574756e-01
3.214626309360003042e-01,2.555081379849231671e-01,4.701680270349574697e-01,-4.029581927278012565e-01,-3.214583033915249799e-01,-2.003617913519292748e-01,1.627897548912420889e-01,5.089818056199051366e-01,7.326547725242925635e-01,-6.823721184850235488e-01,-4.490617653254181940e-01,1.671535231972158531e-01
2.671287959650013866e-01,4.738455254803405903e-01,1.386100268504726341e+00,-8.972659792843434845e-01,-1.726151850865174531e+00,1.056710352924806973e+00,2.484596859248172362e-01,6.676192987586047067e-01,1.225909679425197796e+00,8.155117299458466418e-01,-6.768936678210580871e-01,5.311333418341328549e-01
6.602850299504627873e-01,1.169590040091937899e+00,-5.179164260166742029e-01,-5.128441812821128432e-01,5.017933051101901576e-01,-2.930086351561518865e-01,1.242300254279497862e+00,1.470014261030890390e+00,8.756725973823346054e-01,4.456874008391468189e-01,-4.269580167343599575e-01,1.421853765932397762e+00
-4.913375815832839444e-01,6.454528713845121557e-02,3.951208193093774246e-01,4.293684499251566589e-01,-4.770529460057766902e-01,3.067463995795821630e-01,7.781350750976070985e-02,-1.455081517133307023e-01,8.776965350199739113e-02,-2.993718736766433353e-02,5.426857459088112456e-01,-1.156908911391415273e+00
6.057814017451798039e-01,-3.542867712213913084e-02,-1.028771899377153520e+00,-2.074327978762705305e-01,1.607170962634557165e+00,5.464050598820709842e-03,3.414132953053764519e-01,-3.808735829413872204e-02,-1.218623503929667368e-02,5.848481019978534201e-01,-2.292786332459239851e-01,6.980146549072857587e-01
-7.136818218786677992e-01,1.527914937759314640e+00,-2.355429559987641808e-01,7.378853069205776327e-01,-3.047151162318683867e-02,-6.586971103896158697e-01,1.368776126147486449e+00,1.126939102048345909e+00,6.290451439318820448e-01,-1.325752072472194065e+00,6.668780756714540736e-01,7.529550048902149406e-01
9.165030204855786344e-01,-1.585348585957577994e+00,2.061666479290952259e-01,-9.062837968233115049e-01,6.992070368543956693e-02,1.817524073553782316e-01,-1.641134582378491080e+00,-2.211545699143826926e+00,-1.125794006333561859e+00,5.705507696870275591e-01,-1.132639401328332518e+00,-1.295243667106086016e-01
-1.068549681533003559e+00,2.138173775742756300e-01,9.421637444663157890e-01,9.712138706606299188e-01,-1.003735494809370188e+00,-7.691384879571692146e-01,-6.295635306603407540e-03,-3.205932537771350593e-02,3.816347461847591216e-01,-1.830924480788045594e+00,7.644295121296903472e-01,-1.612227061874954348e+00
-6.614704023362237839e-01,1.690365142118044339e+00,-6.177937929749024448e-01,7.298230197168645850e-01,2.748696833931636996e-01,-6.139152564559515607e-02,1.481690482617042726e+00,1.338375833381032054e+00,6.593189900697143946e-01,1.654596875469576955e-01,7.977376915633015431e-01,9.445594754556858597e-01
-5.675179843243632893e-02,-2.221385912025824749e-01,3.025922887159685493e-01,5.769908177475652905e-03,-3.053317515943754779e-01,-5.870146768085882094e-01,-1.341068482048725363e-01,3.284033885654527151e-03,2.153895738588987308e-01,-1.014238489217944988e-01,9.953722801599597381e-02,-1.473799804550622872e-01
-3.538899584300854717e-01,-3.990248203586777009e-01,-1.455783830575374083e+00,4.247102395407894027e-01,2.098318316398260774e-01,-5.441493019536017828e-01,-6.387137843038252771e-02,-7.109203752179283908e-01,-7.288412479228340013e-01,1.384545555916721016e+00,6.887162628658405339e-01,3.924089581272315330e-01
-1.100216119727038588e+00,1.042720743325053601e+00,-4.579009290373153851e-01,1.207528466698353453e+00,8.613622457301399749e-01,-1.071998570903181847e+00,9.368366580800259191e-01,1.344322341588165992e+00,3.745882475147472856e-01,-2.696557924458472533e-01,1.049879762339367861e+00,-1.068614723426502267e-01
-8.724384959345549140e-01,-5.932821996858762548e-01,-2.834217383756177933e-01,8.992504922867463613e-01,-1.682596779482906785e-02,-1.719049458599634372e-01,-5.326281063327176213e-01,-6.230990810266041624e-01,-8.971742717064772332e-01,-9.522833825376948724e-02,8.976622298641360187e-01,-1.744770656208773918e+00
-1.339242545290862063e+00,-1.244676370895112294e+00,-8.480573324059120788e-01,1.392961072383754439e+00,3.781859438078660207e-01,-6.215231046330226272e-01,-1.470661824876458024e+00,-6.940543515368883254e-01,-2.076549363920862756e+00,-4.212075149406028785e-01,1.610609826290445135e+00,-4.986085923536150849e-02
-1.068549681533003559e+00,7.980271279838244691e-01,-7.632116761939049532e-01,1.130369392126521433e+00,3.355657712011150817e-01,-1.031157594423699475e+00,8.933253510024470323e-01,6.525612053953786518e-01,2.125187781044502178e-01,-1.386277445921357598e+00,1.054145695413562622e+00,3.491434325156743679e-01
1.105822476712652769e+00,6.743325586620037004e-01,1.947840866391303383e+00,-2.076091809759104567e+00,-1.697797474078978519e+00,2.285757907590467486e+00,3.084633218309246194e-01,7.751360036004921739e-01,1.681583260086035425e+00,6.687257848880325817e-01,-1.761059370218284181e+00,5.537962362020912854e-01
1.355673220962104297e+00,-9.861038055723501117e-01,1.832293707904169011e-01,-1.297513748464233840e+00,2.556418716350243314e-01,1.131490620318884144e+00,-5.796251737620674582e-01,-1.328537186095799516e+00,-1.510283569817731930e-01,-6.242296337543312701e-01,-1.410320568124742158e+00,-1.171627879644511067e-01
-2.313273804413069207e-02,-9.490989132870959744e-02,1.303258840392216067e+00,-2.473261893731617533e-01,-1.041482258905994218e+00,1.049938344124187184e+00,-2.582762219296490525e-01,-1.648486900999200089e-01,5.888540033695847109e-01,-3.287514326639274231e-01,-3.340906312940143397e-01,-1.448779520675735011e+00
6.602850299504627873e-01,1.330243228915726439e+00,-9.203208899933031928e-01,-4.376558880267441554e-01,7.944636380002089160e-01,-4.323391140965617274e-01,1.415027483650835638e+00,1.369738868602528692e+00,6.982052234708968630e-01,1.231087522447188665e+00,-3.090035546722611492e-01,1.328455170961416076e+00
-7.226808632957395506e-01,8.886566114627177937e-01,2.063195328117863436e+00,1.313027059715863587e-01,-2.557466735265463864e+00,1.592030589022507825e-01,3.240712040030332974e-01,5.977957830361297908e-01,1.161969228530637777e+00,6.728467234595272850e-02,3.219025209099363738e-01,-1.334091540086365990e+00
